,amount,first_name,is_anomaly
8957,39.0,Tim,0
8958,156.0,Tim,0
8959,47.0,Tim,0
8960,40.0,Tim,0
8961,76.0,Tim,0
8962,39.0,Tim,0
8963,36.07,Melissa,0
8964,22.87,Melissa,0
8965,12.83,Melissa,0
8966,8.26,Melissa,0
8967,5.04,Melissa,0
8968,35.41,Melissa,0
8969,23.27,Melissa,0
8970,26.21,Melissa,0
8971,46.5,Melissa,0
8972,23.09,Melissa,0
8973,71.4,Melissa,0
8974,155.0,Melissa,0
8975,423.09,Melissa,0
8976,47.16,Melissa,0
8977,24.23,Melissa,0
8978,23.89,Melissa,0
8979,23.33,Melissa,0
8980,131.0,Melissa,0
8981,86.54,Melissa,0
8982,15.61,Melissa,0
8983,1841.0,Melissa,1
8984,193.0,Melissa,0
8985,155.0,Melissa,0
8986,131.0,Melissa,0
8987,1852.0,Melissa,1
8988,57.1,Melissa,0
8989,23.77,Melissa,0
8990,28.16,Melissa,0
8991,24.13,Melissa,0
8992,34.92,Melissa,0
8993,9.27,Melissa,0
8994,741.51,Melissa,0
8995,51.92,Melissa,0
8996,23.31,Melissa,0
8997,28.81,Melissa,0
8998,193.0,Melissa,0
8999,7.08,Melissa,0
9000,68.19,Melissa,0
9001,35.94,Melissa,0
9002,27.73,Melissa,0
9003,155.0,Melissa,0
9004,131.0,Melissa,0
9005,26.37,Melissa,0
9006,9.79,Melissa,0
9007,39.0,Darren,0
9008,11.57,Darren,0
9009,8.51,Darren,0
9010,39.0,Darren,0
9011,5.76,Darren,0
9012,18.04,Darren,0
9013,13.68,Darren,0
9014,39.0,Darren,0
9015,24.98,Darren,0
9016,21.65,Darren,0
9017,5.27,Darren,0
9018,39.0,Darren,0
9019,22.12,Darren,0
9020,39.0,Darren,0
9021,39.0,Darren,0
9022,18.98,Darren,0
9023,39.0,Darren,0
9024,39.0,Darren,0
9025,10.11,Darren,0
9026,22.92,Darren,0
9027,13.31,Darren,0
9028,7.59,Darren,0
9029,23.76,Darren,0
9030,39.0,Darren,0
9031,39.0,Darren,0
9032,6.51,Darren,0
9033,14.8,Darren,0
9034,39.0,Darren,0
9035,33.11,Darren,0
9036,39.0,Darren,0
9037,39.0,Darren,0
9038,9.01,Darren,0
9039,7.96,Darren,0
9040,39.0,Darren,0
9041,11.15,Darren,0
9042,6.49,Darren,0
9043,39.0,Darren,0
9044,39.0,Darren,0
9045,14.5,Darren,0
9046,39.0,Darren,0
9047,39.0,Darren,0
9048,133.1,Darren,1
9049,18.34,Darren,0
9050,39.0,Darren,0
9051,39.0,Darren,0
9052,39.0,Darren,0
9053,18.12,Darren,0
9054,39.0,Darren,0
9055,15.64,Darren,0
9056,22.57,Darren,0
9057,22.89,Darren,0
9058,39.0,Darren,0
9059,39.0,Darren,0
9060,39.0,Darren,0
9061,47.0,Jacqueline,0
9062,70.5,Jacqueline,0
9063,38.86,Jacqueline,0
9064,78.16,Jacqueline,0
9065,22.0,Jacqueline,0
9066,47.0,Jacqueline,0
9067,49.34,Jacqueline,0
9068,39.87,Jacqueline,0
9069,22.0,Jacqueline,0
9070,149.0,Jacqueline,0
9071,26.49,Jacqueline,0
9072,38.94,Jacqueline,0
9073,43.6,Jacqueline,0
9074,24.63,Jacqueline,0
9075,52.78,Jacqueline,0
9076,28.58,Jacqueline,0
9077,15.89,Jacqueline,0
9078,80.4,Jacqueline,0
9079,168.0,Jacqueline,1
9080,22.0,Jacqueline,0
9081,46.51,Jacqueline,0
9082,86.46,Jacqueline,0
9083,47.0,Jacqueline,0
9084,19.52,Jacqueline,0
9085,60.58,Jacqueline,0
9086,22.89,Jacqueline,0
9087,22.9,Jacqueline,0
9088,22.0,Jacqueline,0
9089,25.54,Jacqueline,0
9090,13.32,Jacqueline,0
9091,47.0,Jacqueline,0
9092,15.2,Jacqueline,0
9093,51.59,Jacqueline,0
9094,28.46,Jacqueline,0
9095,22.0,Jacqueline,0
9096,14.97,Jacqueline,0
9097,47.0,Jacqueline,0
9098,45.41,Jacqueline,0
9099,22.0,Jacqueline,0
9100,121.82,Jacqueline,0
9101,58.61,Jacqueline,0
9102,0.1,Jacqueline,0
9103,44.7,Jacqueline,0
9104,35.33,Jacqueline,0
9105,47.0,Jacqueline,0
9106,149.0,Jacqueline,0
9107,151.34,Jacqueline,0
9108,47.69,Jacqueline,0
9109,23.96,Jacqueline,0
9110,59.04,Jacqueline,0
9111,22.0,Jacqueline,0
9112,143.57,Jacqueline,0
9113,41.91,Jacqueline,0
9114,90.88,Jacqueline,0
9115,62.71,Jacqueline,0
9116,64.43,Jacqueline,0
9117,61.26,Jacqueline,0
9118,168.0,Jacqueline,1
9119,47.0,Jacqueline,0
9120,33.85,Jacqueline,0
9121,142.35,Jacqueline,0
9122,50.03,Jacqueline,0
9123,22.0,Jacqueline,0
9124,47.52,Jacqueline,0
9125,138.01,Jacqueline,0
9126,207.68,Jacqueline,1
9127,47.0,Jacqueline,0
9128,244.14,Jacqueline,1
9129,44.57,Jacqueline,0
9130,65.62,Jacqueline,0
9131,22.0,Jacqueline,0
9132,47.0,Jacqueline,0
9133,90.62,Jacqueline,0
9134,143.85,Jacqueline,0
9135,22.0,Jacqueline,0
9136,31.53,Jacqueline,0
9137,44.55,Jacqueline,0
9138,47.0,Jacqueline,0
9139,149.0,Jacqueline,0
9140,22.0,Jacqueline,0
9141,47.0,Jacqueline,0
9142,168.0,Jacqueline,1
9143,73.61,Jacqueline,0
9144,120.34,Jacqueline,0
9145,22.0,Jacqueline,0
9146,21.74,Jacqueline,0
9147,38.66,Jacqueline,0
9148,190.42,Jacqueline,1
9149,47.0,Jacqueline,0
9150,22.0,Jacqueline,0
9151,33.0,Linda,0
9152,15.7,Linda,0
9153,147.0,Linda,0
9154,13.57,Linda,0
9155,82.0,Linda,0
9156,17.0,Linda,0
9157,36.0,Linda,0
9158,45.0,Linda,0
9159,33.0,Linda,0
9160,166.0,Linda,0
9161,17.0,Linda,0
9162,36.0,Linda,0
9163,45.0,Linda,0
9164,17.0,Linda,0
9165,36.0,Linda,0
9166,45.0,Linda,0
9167,33.0,Linda,0
9168,180.0,Linda,0
9169,17.0,Linda,0
9170,36.0,Linda,0
9171,45.0,Linda,0
9172,33.0,Linda,0
9173,11.06,Linda,0
9174,21.93,Linda,0
9175,23.16,Linda,0
9176,147.0,Linda,0
9177,17.0,Linda,0
9178,36.0,Linda,0
9179,45.0,Linda,0
9180,82.0,Linda,0
9181,33.0,Linda,0
9182,23.86,Linda,0
9183,33.12,Linda,0
9184,11.6,Linda,0
9185,14.64,Linda,0
9186,45.73,Linda,0
9187,37.74,Linda,0
9188,17.0,Linda,0
9189,166.0,Linda,0
9190,36.0,Linda,0
9191,110.25,Linda,0
9192,45.0,Linda,0
9193,33.0,Linda,0
9194,18.62,Linda,0
9195,40.13,Linda,0
9196,17.0,Linda,0
9197,36.0,Linda,0
9198,45.0,Linda,0
9199,9.85,Linda,0
9200,20.95,Linda,0
9201,33.0,Linda,0
9202,180.0,Linda,0
9203,17.0,Linda,0
9204,36.0,Linda,0
9205,1202.0,Linda,1
9206,45.0,Linda,0
9207,33.0,Linda,0
9208,17.0,Linda,0
9209,36.0,Linda,0
9210,45.0,Linda,0
9211,147.0,Linda,0
9212,33.0,Linda,0
9213,82.0,Linda,0
9214,17.0,Linda,0
9215,36.0,Linda,0
9216,45.0,Linda,0
9217,33.0,Linda,0
9218,166.0,Linda,0
9219,901.0,Linda,1
9220,17.0,Linda,0
9221,36.0,Linda,0
9222,45.0,Linda,0
9223,33.0,Linda,0
9224,42.6,Linda,0
9225,17.18,Linda,0
9226,59.16,Linda,0
9227,16.02,Linda,0
9228,17.0,Linda,0
9229,36.0,Linda,0
9230,45.0,Linda,0
9231,180.0,Linda,0
9232,32.31,Linda,0
9233,6.81,Linda,0
9234,33.0,Linda,0
9235,57.68,Linda,0
9236,17.0,Linda,0
9237,36.0,Linda,0
9238,45.0,Linda,0
9239,22.0,Cindy,0
9240,108.0,Cindy,0
9241,28.55,Cindy,0
9242,166.57,Cindy,0
9243,112.0,Cindy,0
9244,22.0,Cindy,0
9245,37.68,Cindy,0
9246,41.84,Cindy,0
9247,165.0,Cindy,0
9248,38.64,Cindy,0
9249,22.0,Cindy,0
9250,42.8,Cindy,0
9251,20.59,Cindy,0
9252,89.53,Cindy,0
9253,21.13,Cindy,0
9254,25.86,Cindy,0
9255,18.38,Cindy,0
9256,88.0,Cindy,0
9257,153.0,Cindy,0
9258,22.0,Cindy,0
9259,27.92,Cindy,0
9260,108.0,Cindy,0
9261,112.0,Cindy,0
9262,18.89,Cindy,0
9263,22.0,Cindy,0
9264,19.08,Cindy,0
9265,37.92,Cindy,0
9266,22.0,Cindy,0
9267,165.0,Cindy,0
9268,22.0,Cindy,0
9269,22.0,Cindy,0
9270,88.0,Cindy,0
9271,153.0,Cindy,0
9272,108.0,Cindy,0
9273,22.0,Cindy,0
9274,112.0,Cindy,0
9275,22.0,Cindy,0
9276,22.0,Cindy,0
9277,165.0,Cindy,0
9278,22.0,Cindy,0
9279,88.0,Cindy,0
9280,153.0,Cindy,0
9281,34.8,Cindy,0
9282,66.03,Cindy,0
9283,10.42,Cindy,0
9284,1692.56,Michael,1
9285,13.49,Michael,0
9286,19.8,Michael,0
9287,46.86,Michael,0
9288,131.91,Michael,0
9289,123.0,Michael,0
9290,109.0,Michael,0
9291,14.68,Michael,0
9292,14.28,Michael,0
9293,19.25,Michael,0
9294,37.0,Michael,0
9295,8.66,Michael,0
9296,21.03,Michael,0
9297,133.0,Michael,0
9298,37.0,Michael,0
9299,13.21,Michael,0
9300,151.0,Michael,0
9301,39.68,Michael,0
9302,23.43,Michael,0
9303,13.67,Michael,0
9304,40.16,Michael,0
9305,33.94,Michael,0
9306,37.0,Michael,0
9307,17.21,Michael,0
9308,37.79,Michael,0
9309,37.0,Michael,0
9310,37.0,Michael,0
9311,123.0,Michael,0
9312,109.0,Michael,0
9313,39.58,Michael,0
9314,19.44,Michael,0
9315,10.83,Michael,0
9316,37.0,Michael,0
9317,42.91,Michael,0
9318,18.76,Michael,0
9319,18.77,Michael,0
9320,133.0,Michael,0
9321,13.87,Michael,0
9322,50.16,Michael,0
9323,453.89,Michael,1
9324,151.0,Michael,0
9325,37.0,Michael,0
9326,37.0,Michael,0
9327,37.0,Michael,0
9328,9.78,Michael,0
9329,63.87,Michael,0
9330,46.21,Michael,0
9331,114.11,Michael,0
9332,79.89,Michael,0
9333,7.85,Michael,0
9334,123.0,Michael,0
9335,109.0,Michael,0
9336,53.29,Michael,0
9337,82.08,Michael,0
9338,43.89,Michael,0
9339,37.0,Michael,0
9340,10.24,Michael,0
9341,133.0,Michael,0
9342,37.0,Michael,0
9343,151.0,Michael,0
9344,46.33,Michael,0
9345,18.17,Michael,0
9346,169.16,Michael,0
9347,240.73,Michael,0
9348,47.29,Michael,0
9349,37.0,Michael,0
9350,53.28,Michael,0
9351,23.88,Michael,0
9352,30.75,Michael,0
9353,24.53,Michael,0
9354,11.19,Michael,0
9355,84.94,Michael,0
9356,46.33,Michael,0
9357,43.92,Michael,0
9358,37.0,Michael,0
9359,6.48,Stephanie,0
9360,39.95,Stephanie,0
9361,22.96,Stephanie,0
9362,9.11,Stephanie,0
9363,14.65,Stephanie,0
9364,148.0,Stephanie,0
9365,21.77,Stephanie,0
9366,23.61,Stephanie,0
9367,49.13,Stephanie,0
9368,17.89,Stephanie,0
9369,16.66,Stephanie,0
9370,33.7,Stephanie,0
9371,13.96,Stephanie,0
9372,11.17,Stephanie,0
9373,38.62,Stephanie,0
9374,112.69,Stephanie,0
9375,11.83,Stephanie,0
9376,226.82,Stephanie,1
9377,39.27,Stephanie,0
9378,22.5,Stephanie,0
9379,26.41,Stephanie,0
9380,13.08,Stephanie,0
9381,75.25,Stephanie,0
9382,17.17,Stephanie,0
9383,45.43,Stephanie,0
9384,27.96,Stephanie,0
9385,68.96,Stephanie,0
9386,10.65,Stephanie,0
9387,39.99,Stephanie,0
9388,11.12,Stephanie,0
9389,31.93,Stephanie,0
9390,156.0,Stephanie,0
9391,30.65,Stephanie,0
9392,11.76,Stephanie,0
9393,14.07,Stephanie,0
9394,136.96,Stephanie,0
9395,19.62,Stephanie,0
9396,202.74,Stephanie,1
9397,182.0,Stephanie,0
9398,22.96,Stephanie,0
9399,28.31,Stephanie,0
9400,19.96,Stephanie,0
9401,14.67,Stephanie,0
9402,7.17,Stephanie,0
9403,33.93,Stephanie,0
9404,128.0,Stephanie,0
9405,148.0,Stephanie,0
9406,17.39,Stephanie,0
9407,29.17,Stephanie,0
9408,24.47,Stephanie,0
9409,47.12,Stephanie,0
9410,31.93,Stephanie,0
9411,17.26,Stephanie,0
9412,156.0,Stephanie,0
9413,182.0,Stephanie,0
9414,128.0,Stephanie,0
9415,148.0,Stephanie,0
9416,156.0,Stephanie,0
9417,182.0,Stephanie,0
9418,128.0,Stephanie,0
9419,25.7,Susan,0
9420,18.2,Susan,0
9421,76.0,Susan,0
9422,24.0,Susan,0
9423,36.0,Susan,0
9424,24.0,Susan,0
9425,36.0,Susan,0
9426,15.54,Susan,0
9427,123.0,Susan,0
9428,80.12,Susan,0
9429,8.09,Susan,0
9430,29.58,Susan,0
9431,37.02,Susan,0
9432,24.0,Susan,0
9433,36.0,Susan,0
9434,16.45,Susan,0
9435,23.1,Susan,0
9436,24.0,Susan,0
9437,36.0,Susan,0
9438,13.04,Susan,0
9439,9.78,Susan,0
9440,9.47,Susan,0
9441,18.49,Susan,0
9442,27.08,Susan,0
9443,177.15,Susan,0
9444,14.23,Susan,0
9445,32.86,Susan,0
9446,33.03,Susan,0
9447,15.54,Susan,0
9448,34.02,Susan,0
9449,109.51,Susan,0
9450,27.21,Susan,0
9451,24.0,Susan,0
9452,36.0,Susan,0
9453,76.0,Susan,0
9454,21.08,Susan,0
9455,24.0,Susan,0
9456,36.0,Susan,0
9457,21.4,Susan,0
9458,22.43,Susan,0
9459,26.44,Susan,0
9460,1066.0,Susan,1
9461,8.38,Susan,0
9462,16.94,Susan,0
9463,6.71,Susan,0
9464,43.16,Susan,0
9465,123.0,Susan,0
9466,35.84,Susan,0
9467,19.29,Susan,0
9468,24.0,Susan,0
9469,36.0,Susan,0
9470,14.32,Susan,0
9471,77.19,Susan,0
9472,10.67,Susan,0
9473,22.14,Susan,0
9474,23.56,Susan,0
9475,18.74,Susan,0
9476,6.02,Susan,0
9477,21.35,Susan,0
9478,24.79,Susan,0
9479,56.81,Susan,0
9480,24.0,Susan,0
9481,41.67,Susan,0
9482,36.0,Susan,0
9483,18.73,Susan,0
9484,26.23,Susan,0
9485,10.27,Susan,0
9486,21.32,Susan,0
9487,15.68,Susan,0
9488,24.0,Susan,0
9489,36.0,Susan,0
9490,76.0,Susan,0
9491,60.84,Susan,0
9492,17.35,Susan,0
9493,79.65,Susan,0
9494,31.58,Susan,0
9495,24.0,Susan,0
9496,36.0,Susan,0
9497,20.69,Susan,0
9498,7.59,Susan,0
9499,14.41,Susan,0
9500,56.69,Susan,0
9501,11.16,Susan,0
9502,25.72,Susan,0
9503,26.3,Susan,0
9504,16.32,Susan,0
9505,123.0,Susan,0
9506,24.0,Susan,0
9507,24.22,Susan,0
9508,36.0,Susan,0
9509,23.43,Susan,0
9510,109.99,Susan,0
9511,18.6,Susan,0
9512,6.04,Susan,0
9513,610.75,Susan,1
9514,10.47,Susan,0
9515,17.43,Susan,0
9516,34.71,Susan,0
9517,122.72,Susan,0
9518,21.52,Susan,0
9519,23.73,Susan,0
9520,24.0,Susan,0
9521,36.0,Susan,0
9522,18.17,Susan,0
9523,39.95,Susan,0
9524,24.0,Susan,0
9525,36.0,Susan,0
9526,19.07,Susan,0
9527,13.06,Susan,0
9528,20.26,Rachael,0
9529,12.23,Rachael,0
9530,5.63,Rachael,0
9531,11.32,Rachael,0
9532,66.0,Rachael,0
9533,7.25,Rachael,0
9534,33.0,Rachael,0
9535,28.08,Rachael,0
9536,9.5,Rachael,0
9537,38.65,Rachael,0
9538,92.93,Rachael,0
9539,20.0,Rachael,0
9540,66.0,Rachael,0
9541,33.0,Rachael,0
9542,15.05,Rachael,0
9543,20.0,Rachael,0
9544,24.87,Rachael,0
9545,66.0,Rachael,0
9546,33.0,Rachael,0
9547,25.9,Rachael,0
9548,15.67,Rachael,0
9549,17.34,Rachael,0
9550,18.01,Rachael,0
9551,24.89,Rachael,0
9552,20.0,Rachael,0
9553,193.0,Rachael,1
9554,40.34,Rachael,0
9555,66.0,Rachael,0
9556,33.0,Rachael,0
9557,20.0,Rachael,0
9558,66.0,Rachael,0
9559,33.0,Rachael,0
9560,20.0,Rachael,0
9561,66.0,Rachael,0
9562,33.0,Rachael,0
9563,20.0,Rachael,0
9564,66.0,Rachael,0
9565,33.0,Rachael,0
9566,22.24,Rachael,0
9567,20.0,Rachael,0
9568,66.0,Rachael,0
9569,33.0,Rachael,0
9570,193.0,Rachael,1
9571,20.0,Rachael,0
9572,43.29,Rachael,0
9573,16.17,Rachael,0
9574,66.0,Rachael,0
9575,33.0,Rachael,0
9576,20.0,Rachael,0
9577,22.22,Rachael,0
9578,28.83,Rachael,0
9579,92.86,Rachael,0
9580,66.0,Rachael,0
9581,10.04,Rachael,0
9582,33.0,Rachael,0
9583,36.89,Rachael,0
9584,245.51,Rachael,1
9585,20.0,Rachael,0
9586,66.0,Rachael,0
9587,33.0,Rachael,0
9588,20.0,Rachael,0
9589,66.0,Rachael,0
9590,33.0,Rachael,0
9591,13.08,Rachael,0
9592,193.0,Rachael,1
9593,20.0,Rachael,0
9594,66.0,Rachael,0
9595,33.0,Rachael,0
9596,20.0,Rachael,0
9597,31.5,Mary,0
9598,30.0,Mary,0
9599,9.4,Mary,0
9600,15.36,Mary,0
9601,30.0,Mary,0
9602,160.0,Mary,1
9603,30.24,Mary,0
9604,17.19,Mary,0
9605,18.8,Mary,0
9606,34.6,Mary,0
9607,30.0,Mary,0
9608,25.48,Mary,0
9609,30.92,Mary,0
9610,20.67,Mary,0
9611,37.05,Mary,0
9612,34.23,Mary,0
9613,21.97,Mary,0
9614,21.84,Mary,0
9615,30.0,Mary,0
9616,13.22,Mary,0
9617,30.0,Mary,0
9618,29.5,Mary,0
9619,19.01,Mary,0
9620,37.27,Mary,0
9621,17.35,Mary,0
9622,412.53,Mary,1
9623,190.04,Mary,1
9624,35.98,Mary,0
9625,28.68,Mary,0
9626,5.82,Mary,0
9627,30.0,Mary,0
9628,160.0,Mary,1
9629,25.05,Mary,0
9630,12.52,Mary,0
9631,30.0,Mary,0
9632,30.0,Mary,0
9633,30.0,Mary,0
9634,16.36,Mary,0
9635,34.01,Mary,0
9636,29.41,Mary,0
9637,39.24,Mary,0
9638,13.0,Mary,0
9639,30.0,Mary,0
9640,11.57,Mary,0
9641,15.16,Mary,0
9642,58.9,Mary,0
9643,15.94,Mary,0
9644,41.22,Mary,0
9645,47.31,Mary,0
9646,36.89,Mary,0
9647,193.24,Mary,1
9648,23.95,Mary,0
9649,89.89,Mary,0
9650,160.0,Mary,1
9651,30.0,Mary,0
9652,11.42,Mary,0
9653,18.71,Mary,0
9654,13.78,Mary,0
9655,11.34,Mary,0
9656,18.6,Mary,0
9657,23.94,Mary,0
9658,55.83,Mary,0
9659,54.31,Mary,0
9660,5.1,Mary,0
9661,24.01,Mary,0
9662,10.85,Mary,0
9663,30.0,Mary,0
9664,22.39,Mary,0
9665,14.51,Mary,0
9666,10.32,Mary,0
9667,49.94,Mary,0
9668,24.23,Mary,0
9669,30.0,Mary,0
9670,10.59,Mary,0
9671,7.24,Mary,0
9672,32.97,Maria,0
9673,45.0,Maria,0
9674,53.43,Maria,0
9675,35.0,Maria,0
9676,16.83,Maria,0
9677,31.96,Maria,0
9678,30.44,Maria,0
9679,56.67,Maria,0
9680,45.0,Maria,0
9681,35.0,Maria,0
9682,120.0,Maria,0
9683,175.0,Maria,0
9684,45.0,Maria,0
9685,83.0,Maria,0
9686,35.0,Maria,0
9687,24.37,Maria,0
9688,15.47,Maria,0
9689,22.24,Maria,0
9690,43.25,Maria,0
9691,64.66,Maria,0
9692,45.0,Maria,0
9693,35.0,Maria,0
9694,45.0,Maria,0
9695,35.0,Maria,0
9696,56.03,Maria,0
9697,149.44,Maria,0
9698,1345.0,Maria,1
9699,45.0,Maria,0
9700,35.0,Maria,0
9701,120.0,Maria,0
9702,175.0,Maria,0
9703,45.0,Maria,0
9704,84.58,Maria,0
9705,19.4,Maria,0
9706,23.87,Maria,0
9707,658.49,Maria,1
9708,99.54,Maria,0
9709,76.3,Maria,0
9710,23.64,Maria,0
9711,110.18,Maria,0
9712,40.93,Maria,0
9713,35.0,Maria,0
9714,83.0,Maria,0
9715,23.34,Maria,0
9716,53.1,Maria,0
9717,39.59,Maria,0
9718,791.29,Maria,1
9719,45.0,Maria,0
9720,46.65,Maria,0
9721,101.04,Maria,0
9722,36.78,Maria,0
9723,35.0,Maria,0
9724,45.0,Maria,0
9725,35.0,Maria,0
9726,45.0,Maria,0
9727,35.0,Maria,0
9728,45.0,Maria,0
9729,120.0,Maria,0
9730,175.0,Maria,0
9731,35.0,Maria,0
9732,17.66,Maria,0
9733,83.0,Maria,0
9734,45.0,Maria,0
9735,26.45,Maria,0
9736,35.0,Maria,0
9737,27.08,Maria,0
9738,45.0,Maria,0
9739,35.0,Maria,0
9740,15.0,Timothy,0
9741,7.24,Timothy,0
9742,61.14,Timothy,0
9743,37.92,Timothy,0
9744,12.89,Timothy,0
9745,25.43,Timothy,0
9746,34.0,Timothy,0
9747,18.56,Timothy,0
9748,15.14,Timothy,0
9749,6.62,Timothy,0
9750,20.25,Timothy,0
9751,15.0,Timothy,0
9752,18.14,Timothy,0
9753,10.29,Timothy,0
9754,11.82,Timothy,0
9755,9.57,Timothy,0
9756,15.84,Timothy,0
9757,16.33,Timothy,0
9758,15.69,Timothy,0
9759,34.0,Timothy,0
9760,71.0,Timothy,0
9761,34.0,Timothy,0
9762,116.0,Timothy,0
9763,15.0,Timothy,0
9764,34.0,Timothy,0
9765,15.0,Timothy,0
9766,34.0,Timothy,0
9767,15.0,Timothy,0
9768,34.0,Timothy,0
9769,969.62,Timothy,1
9770,25.02,Timothy,0
9771,17.7,Timothy,0
9772,8.66,Timothy,0
9773,10.27,Timothy,0
9774,15.0,Timothy,0
9775,34.0,Timothy,0
9776,71.0,Timothy,0
9777,15.0,Timothy,0
9778,116.0,Timothy,0
9779,34.0,Timothy,0
9780,19.68,Timothy,0
9781,15.0,Timothy,0
9782,34.0,Timothy,0
9783,15.0,Timothy,0
9784,63.25,Timothy,0
9785,34.0,Timothy,0
9786,17.17,Timothy,0
9787,12.2,Timothy,0
9788,15.0,Timothy,0
9789,16.59,Timothy,0
9790,34.0,Timothy,0
9791,71.0,Timothy,0
9792,15.0,Timothy,0
9793,116.0,Timothy,0
9794,34.0,Timothy,0
9795,9.22,Timothy,0
9796,25.77,Timothy,0
9797,15.0,Timothy,0
9798,26.88,Timothy,0
9799,4.54,Timothy,0
9800,8.6,Timothy,0
9801,17.91,Timothy,0
9802,22.25,Timothy,0
9803,11.55,Timothy,0
9804,12.87,Timothy,0
9805,34.0,Timothy,0
9806,28.51,Eric,0
9807,263.44,Eric,0
9808,16.68,Eric,0
9809,158.0,Eric,0
9810,20.65,Eric,0
9811,17.65,Eric,0
9812,73.0,Eric,0
9813,29.64,Eric,0
9814,26.02,Eric,0
9815,15.92,Eric,0
9816,17.94,Eric,0
9817,16.96,Eric,0
9818,35.38,Eric,0
9819,89.0,Eric,0
9820,22.66,Eric,0
9821,17.15,Eric,0
9822,80.19,Eric,0
9823,158.0,Eric,0
9824,73.0,Eric,0
9825,16.26,Eric,0
9826,31.87,Eric,0
9827,89.0,Eric,0
9828,32.75,Eric,0
9829,17.53,Eric,0
9830,39.54,Eric,0
9831,31.14,Eric,0
9832,14.51,Eric,0
9833,107.38,Eric,0
9834,38.24,Eric,0
9835,22.92,Eric,0
9836,158.0,Eric,0
9837,73.0,Eric,0
9838,89.0,Eric,0
9839,20.07,Nathaniel,0
9840,7.22,Nathaniel,0
9841,6.02,Nathaniel,0
9842,8.75,Nathaniel,0
9843,74.0,Nathaniel,0
9844,29.0,Nathaniel,0
9845,26.0,Nathaniel,0
9846,17.0,Nathaniel,0
9847,45.0,Nathaniel,0
9848,13.78,Nathaniel,0
9849,9.45,Nathaniel,0
9850,4.05,Nathaniel,0
9851,29.0,Nathaniel,0
9852,26.0,Nathaniel,0
9853,20.69,Nathaniel,0
9854,17.0,Nathaniel,0
9855,45.0,Nathaniel,0
9856,141.98,Nathaniel,1
9857,29.0,Nathaniel,0
9858,18.19,Nathaniel,0
9859,15.66,Nathaniel,0
9860,26.0,Nathaniel,0
9861,17.0,Nathaniel,0
9862,8.83,Nathaniel,0
9863,30.3,Nathaniel,0
9864,33.73,Nathaniel,0
9865,5.36,Nathaniel,0
9866,45.0,Nathaniel,0
9867,3.96,Nathaniel,0
9868,187.0,Nathaniel,1
9869,14.81,Nathaniel,0
9870,13.26,Nathaniel,0
9871,29.0,Nathaniel,0
9872,67.46,Nathaniel,0
9873,26.0,Nathaniel,0
9874,10.36,Nathaniel,0
9875,17.0,Nathaniel,0
9876,15.84,Nathaniel,0
9877,45.0,Nathaniel,0
9878,138.0,Nathaniel,1
9879,29.0,Nathaniel,0
9880,87.3,Nathaniel,0
9881,26.0,Nathaniel,0
9882,9.62,Nathaniel,0
9883,17.0,Nathaniel,0
9884,45.0,Nathaniel,0
9885,74.0,Nathaniel,0
9886,6.24,Nathaniel,0
9887,21.75,Nathaniel,0
9888,48.82,Nathaniel,0
9889,67.49,Nathaniel,0
9890,16.38,Nathaniel,0
9891,14.7,Nathaniel,0
9892,67.35,Nathaniel,0
9893,59.58,Nathaniel,0
9894,35.2,Nathaniel,0
9895,29.0,Nathaniel,0
9896,26.0,Nathaniel,0
9897,17.0,Nathaniel,0
9898,45.0,Nathaniel,0
9899,32.23,Nathaniel,0
9900,12.15,Nathaniel,0
9901,13.44,Nathaniel,0
9902,9.03,Nathaniel,0
9903,29.0,Nathaniel,0
9904,26.0,Nathaniel,0
9905,117.16,Nathaniel,1
9906,17.0,Nathaniel,0
9907,45.0,Nathaniel,0
9908,5.63,Nathaniel,0
9909,13.38,Nathaniel,0
9910,28.04,Nathaniel,0
9911,18.34,Nathaniel,0
9912,187.0,Nathaniel,1
9913,11.05,Nathaniel,0
9914,29.0,Nathaniel,0
9915,21.31,Nathaniel,0
9916,26.0,Nathaniel,0
9917,17.0,Nathaniel,0
9918,45.0,Nathaniel,0
9919,221.14,Nathaniel,1
9920,11.03,Nathaniel,0
9921,138.0,Nathaniel,1
9922,29.0,Nathaniel,0
9923,34.41,Nathaniel,0
9924,19.67,Nathaniel,0
9925,26.0,Nathaniel,0
9926,17.0,Nathaniel,0
9927,8.97,Nathaniel,0
9928,21.44,Nathaniel,0
9929,9.41,Nathaniel,0
9930,45.0,Nathaniel,0
9931,74.0,Nathaniel,0
9932,29.0,Nathaniel,0
9933,26.0,Nathaniel,0
9934,17.0,Nathaniel,0
9935,22.16,Nathaniel,0
9936,8.15,Nathaniel,0
9937,45.0,Nathaniel,0
9938,17.36,Nathaniel,0
9939,9.98,Nathaniel,0
9940,23.86,Nathaniel,0
9941,11.25,Nathaniel,0
9942,19.35,Nathaniel,0
9943,39.52,Nathaniel,0
9944,66.75,Nathaniel,0
9945,29.0,Nathaniel,0
9946,26.0,Nathaniel,0
9947,17.0,Nathaniel,0
9948,13.63,Nathaniel,0
9949,45.0,Nathaniel,0
9950,8.26,Nathaniel,0
9951,20.78,Tyler,0
9952,17.0,Tyler,0
9953,70.0,Tyler,0
9954,64.0,Tyler,0
9955,21.54,Tyler,0
9956,12.77,Tyler,0
9957,33.18,Tyler,0
